# Date:     2024-01-15 15:50:33
# Database: ocvs
# Target:   lmc_cepheids
# Query:    TRUE 
# Objects:  4713
# Columns:
# ID	Mode	RA	DECL	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	P_2	dP_2	T0_2	A_2	R21_2	phi21_2	R31_2	phi31_2	P_3	dP_3	T0_3	A_3	R21_3	phi21_3	R31_3	phi31_3	Remarks
OGLE-LMC-CEP-3966	1	5.416122	-65.970361	-99.99	-99.99	LMC519.25.9814	LMV1822 HV12799	15.234	15.901	0.667	2.1908522	0.0000056	6001.96182	0.261	0.125	4.673	0.010	5.129	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3967	1	5.416269	-64.777389	-99.99	-99.99	LMC520.25.8797	-99.99	15.208	15.797	0.589	1.9698419	0.0000050	6000.50010	0.203	0.129	4.584	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3968	F	5.417978	-66.649000	-99.99	-99.99	LMC505.17.13497	-99.99	15.793	16.572	0.779	2.3967331	0.0000028	6000.57886	0.461	0.480	4.417	0.253	2.695	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3969	1	5.418442	-66.127389	-99.99	-99.99	LMC519.25.2824	-99.99	15.541	16.200	0.659	1.8878091	0.0000032	6000.08114	0.266	0.207	4.507	0.044	3.143	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3970	1	5.418456	-63.860194	-99.99	-99.99	LMC592.15.7064	-99.99	15.450	16.048	0.598	1.6599648	0.0000090	6000.00895	0.173	0.110	4.274	0.033	1.515	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3971	1	5.421111	-66.957528	-99.99	-99.99	LMC505.08.13442	-99.99	15.429	16.022	0.593	1.7170595	0.0000036	6001.65136	0.264	0.182	4.401	0.029	3.065	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3972	12	5.421261	-66.852583	-99.99	-99.99	LMC505.08.13784	-99.99	16.975	17.518	0.543	0.5941719	0.0000009	6000.49833	0.244	0.172	3.253	0.127	0.794	0.4791297	0.0000028	6000.34869	0.051	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3973	1	5.422014	-65.957833	-99.99	-99.99	LMC519.25.9815	-99.99	15.357	16.021	0.664	1.9558094	0.0000035	6000.30356	0.260	0.185	4.592	0.034	3.069	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3974	1	5.422067	-66.212222	-99.99	-99.99	LMC519.25.2	-99.99	14.711	15.290	0.579	2.8902725	0.0000150	6001.72263	0.140	0.042	4.178	0.017	5.246	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3975	1	5.422425	-64.610694	-99.99	-99.99	LMC520.32.15	-99.99	14.135	14.783	0.648	4.0416686	0.0000880	6001.93333	0.147	0.089	3.724	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3976	1	5.423100	-66.593639	-99.99	-99.99	LMC505.17.13538	-99.99	16.080	16.740	0.660	1.1803180	0.0000018	6000.29450	0.309	0.239	4.141	0.069	2.115	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3977	1	5.423317	-62.602639	-99.99	-99.99	LMC593.15.5124	-99.99	15.931	16.409	0.478	1.0909606	0.0000013	6000.10636	0.383	0.305	4.106	0.091	1.911	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3978	F	5.423911	-66.264611	-99.99	-99.99	LMC519.16.11195	LMV1422 HV12593	14.587	15.286	0.699	5.1061823	0.0000154	6002.89771	0.444	0.386	4.734	0.152	3.200	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3979	F	5.425844	-67.240000	-99.99	-99.99	LMC518.25.5407	-99.99	15.385	16.110	0.725	3.1067148	0.0000040	6002.87747	0.463	0.453	4.549	0.246	2.876	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3980	F	5.425983	-66.660694	-99.99	-99.99	LMC519.07.24063	-99.99	14.705	15.495	0.790	5.7094294	0.0000228	6003.06853	0.334	0.359	5.086	0.090	3.729	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3981	F	5.426997	-66.406028	-99.99	-99.99	LMC519.15.17713	HV2507	12.973	14.186	1.213	26.9936935	0.0004518	6015.03873	0.506	0.285	4.888	0.185	3.032	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3982	F	5.427611	-64.822306	-99.99	-99.99	LMC520.24.8287	-99.99	14.872	15.611	0.739	4.2988504	0.0000211	6001.94016	0.429	0.437	4.728	0.203	3.211	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3983	1	5.427883	-66.969500	-99.99	-99.99	LMC505.08.13436	-99.99	15.430	15.995	0.565	1.7367187	0.0000040	6000.46973	0.278	0.206	4.392	0.034	2.858	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 1.089230 d
OGLE-LMC-CEP-3984	1	5.428256	-64.617250	-99.99	-99.99	LMC520.32.32	-99.99	14.683	15.314	0.631	3.0247527	0.0000149	6001.19777	0.229	0.086	3.455	0.041	6.202	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3985	1	5.429831	-66.302028	-99.99	-99.99	LMC519.15.21445	-99.99	14.490	15.061	0.571	4.5450100	0.0000921	6000.02772	0.048	0.081	4.774	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	secondary period 6.835737 d
OGLE-LMC-CEP-3986	12	5.429936	-73.037500	-99.99	-99.99	LMC500.09.5984	-99.99	17.827	18.387	0.560	0.3724124	0.0000008	6000.11569	0.169	0.257	2.011	0.223	6.176	0.2996797	0.0000023	6000.05655	0.040	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3987	23	5.430297	-69.950694	LMC_SC4_159684	LMC162.2.322	LMC516.16.42185	-99.99	16.615	17.129	0.514	0.5342072	0.0000028	6000.17774	0.034	0.000	-99.99	0.000	-99.99	0.4483458	0.0000029	6000.38048	0.023	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3988	F	5.431247	-65.111833	-99.99	-99.99	LMC520.15.9063	-99.99	15.288	15.941	0.653	2.9868482	0.0000040	6002.39345	0.512	0.421	4.451	0.221	2.655	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3989	1	5.431394	-65.172333	-99.99	-99.99	LMC520.15.67	-99.99	15.430	16.112	0.682	1.9813253	0.0000083	6000.38289	0.169	0.107	4.912	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3990	F	5.431625	-66.106500	-99.99	-99.99	LMC519.24.15186	-99.99	15.165	16.007	0.842	4.0832093	0.0000085	6001.75419	0.377	0.404	4.723	0.186	3.176	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3991	F	5.434428	-66.043556	-99.99	-99.99	LMC519.24.18822	HV12988	14.230	14.910	0.680	6.6951276	0.0000139	6004.08061	0.563	0.360	4.932	0.171	2.977	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3992	F	5.435067	-63.820972	-99.99	-99.99	LMC592.15.7109	-99.99	15.879	16.459	0.580	1.7925444	0.0000026	6000.76581	0.623	0.493	4.187	0.299	2.282	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3993	F	5.435744	-64.509500	-99.99	-99.99	LMC520.32.6832	-99.99	15.399	15.952	0.553	2.4115316	0.0000026	6001.41340	0.618	0.485	4.275	0.261	2.421	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3994	F	5.436531	-64.904000	-99.99	-99.99	LMC520.24.89	-99.99	16.361	17.020	0.659	1.4396683	0.0000018	6001.09064	0.303	0.362	4.249	0.170	2.297	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3995	1	5.436656	-66.418194	-99.99	-99.99	LMC519.15.17721	-99.99	14.284	14.960	0.676	4.1958092	0.0000252	6002.21933	0.223	0.202	4.012	0.083	1.360	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3996	1	5.436903	-66.159083	-99.99	-99.99	LMC519.24.15192	-99.99	16.127	17.241	1.114	2.0760580	0.0000073	6000.09373	0.251	0.147	4.691	0.020	4.131	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3997	F	5.439614	-65.093306	-99.99	-99.99	LMC520.15.9066	-99.99	15.364	16.018	0.654	2.8293887	0.0000026	6000.57346	0.518	0.445	4.458	0.241	2.654	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3998	1	5.440408	-65.791611	-99.99	-99.99	LMC519.32.46	-99.99	15.396	16.091	0.695	2.1358291	0.0000080	6001.33338	0.187	0.115	4.923	0.015	4.555	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-3999	F	5.440736	-65.094083	-99.99	-99.99	LMC520.15.9065	-99.99	15.247	15.969	0.722	3.3366507	0.0000048	6002.76145	0.457	0.453	4.585	0.243	2.936	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4000	F	5.442739	-66.518778	-99.99	-99.99	LMC519.15.14	HV2524	14.897	15.583	0.686	4.0878174	0.0000073	6003.76329	0.561	0.455	4.615	0.241	3.008	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4001	1	5.443703	-67.373694	-99.99	-99.99	LMC518.24.14760	-99.99	14.642	15.252	0.610	3.0557554	0.0000120	6000.28034	0.189	0.061	4.141	0.010	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4002	F	5.443814	-64.219000	-99.99	-99.99	LMC592.06.11152	-99.99	15.326	16.093	0.767	3.3088811	0.0000562	6002.83062	0.119	0.159	4.498	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4003	1	5.444333	-66.105139	-99.99	-99.99	LMC519.24.2687	HV12803	14.999	15.660	0.661	2.5673634	0.0000102	6001.41046	0.210	0.056	4.408	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4004	1	5.444369	-64.662611	-99.99	-99.99	LMC520.32.23	-99.99	15.434	16.127	0.693	2.0149490	0.0000164	6001.60581	0.190	0.154	5.167	0.046	4.438	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4005	12	5.445208	-65.478778	-99.99	-99.99	LMC520.06.287	-99.99	17.585	18.040	0.455	0.3402685	0.0000004	6000.17400	0.237	0.087	4.714	0.060	5.202	0.2734778	0.0000034	6000.22135	0.018	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4006	2	5.445917	-69.555806	LMC_SC4_339188	LMC162.4.94327	LMC503.08.143	-99.99	15.698	16.193	0.495	0.9954183	0.0000035	6000.50321	0.059	0.000	-99.99	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4007	F	5.446617	-64.670944	-99.99	-99.99	LMC520.31.20	-99.99	15.610	16.273	0.663	2.4300827	0.0000065	6000.30041	0.459	0.456	4.406	0.236	2.680	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4008	F	5.448994	-65.143556	-99.99	-99.99	LMC520.14.9396	HV12805	14.088	14.877	0.789	8.0760897	0.0000567	6004.50775	0.358	0.285	5.484	0.115	4.151	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4009	1	5.450025	-67.456056	-99.99	-99.99	LMC518.24.13	-99.99	15.425	15.998	0.573	1.8731823	0.0000068	6000.20135	0.275	0.170	4.627	0.030	3.490	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4010	F	5.453036	-65.212417	-99.99	-99.99	LMC520.14.48	-99.99	15.167	15.928	0.761	3.5128224	0.0000059	6001.30656	0.416	0.425	4.619	0.210	3.018	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4011	1	5.453258	-66.149694	-99.99	-99.99	LMC519.23.15655	-99.99	15.286	16.023	0.737	2.4156661	0.0000191	6000.81524	0.093	0.056	4.778	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4012	1	5.455053	-66.926889	-99.99	-99.99	LMC518.32.4768	-99.99	15.330	15.857	0.527	1.7139916	0.0000021	6001.18421	0.285	0.215	4.434	0.061	3.075	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4013	F	5.455053	-66.394472	-99.99	-99.99	LMC519.14.19986	LMV1426 HV12599	15.557	16.310	0.753	2.7397029	0.0000032	6002.67716	0.425	0.452	4.501	0.226	2.770	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4014	12	5.455131	-67.208778	-99.99	-99.99	LMC518.24.9558	-99.99	16.589	17.153	0.564	0.8090547	0.0000023	6000.03186	0.195	0.215	3.947	0.075	1.985	0.6530141	0.0000048	6000.03779	0.069	0.115	4.524	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4015	F	5.455592	-66.785167	-99.99	-99.99	LMC519.06.17608	-99.99	15.047	15.784	0.737	3.8932015	0.0000058	6001.32528	0.490	0.459	4.716	0.241	3.196	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4016	F	5.457125	-65.351222	-99.99	-99.99	LMC520.06.8705	HV12809	14.653	15.388	0.735	4.9068587	0.0000099	6004.27937	0.514	0.434	4.693	0.213	3.158	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4017	1	5.457939	-67.353556	-99.99	-99.99	LMC518.23.17557	-99.99	15.960	16.671	0.711	1.5057801	0.0000054	6000.48585	0.211	0.149	4.664	0.028	3.054	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4018	1	5.458647	-66.508500	-99.99	-99.99	LMC519.14.16427	HV12600	13.992	14.687	0.695	4.9044026	0.0000589	6003.74760	0.131	0.153	4.264	0.046	1.831	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4019	F	5.458989	-66.304389	-99.99	-99.99	LMC519.14.24208	-99.99	15.396	16.045	0.649	2.7668816	0.0000031	6001.11765	0.534	0.409	4.371	0.203	2.513	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4020	12	5.459375	-66.793028	-99.99	-99.99	LMC519.06.17628	-99.99	16.490	17.071	0.581	0.8547216	0.0000012	6000.73199	0.239	0.234	4.051	0.075	1.946	0.6884939	0.0000022	6000.33875	0.081	0.106	4.755	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4021	F	5.460056	-65.882583	-99.99	-99.99	LMC519.31.9679	-99.99	15.660	16.334	0.674	2.3135277	0.0000031	6002.13659	0.475	0.464	4.393	0.252	2.632	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4022	1	5.460644	-67.560667	-99.99	-99.99	LMC518.14.19769	-99.99	16.318	16.939	0.621	1.0399951	0.0000017	6000.31514	0.188	0.202	4.021	0.052	1.871	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4023	F	5.463169	-67.099417	-99.99	-99.99	LMC518.31.12594	-99.99	14.238	15.299	1.061	2.8483649	0.0000133	6000.58420	0.094	0.390	4.398	0.156	2.536	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4024	1	5.463736	-64.496528	-99.99	-99.99	LMC520.31.7477	-99.99	15.779	16.430	0.651	1.5470783	0.0000032	6000.75443	0.208	0.167	4.560	0.025	3.470	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4025	F	5.463964	-66.756556	-99.99	-99.99	LMC519.06.3849	-99.99	15.644	16.318	0.674	2.3692400	0.0000026	6001.85540	0.485	0.474	4.437	0.257	2.736	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4026	1	5.465817	-66.913583	-99.99	-99.99	LMC518.31.18697	-99.99	15.360	15.979	0.619	1.8869056	0.0000046	6000.12582	0.225	0.145	4.432	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4027	1	5.466203	-65.050139	-99.99	-99.99	LMC520.14.9422	-99.99	15.273	15.910	0.637	2.0890740	0.0000092	6000.47541	0.194	0.099	5.005	0.000	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4028	F	5.467628	-66.813500	-99.99	-99.99	LMC519.06.20	HV2553	15.040	15.721	0.681	3.6821218	0.0000038	6001.01538	0.622	0.461	4.547	0.267	2.856	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4029	1	5.468031	-65.725194	-99.99	-99.99	LMC519.31.4854	-99.99	15.094	15.736	0.642	2.3915357	0.0000087	6001.42186	0.233	0.075	4.842	0.025	5.832	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4030	F	5.468575	-64.916444	-99.99	-99.99	LMC520.23.30	-99.99	15.180	16.011	0.831	3.7638682	0.0001244	6001.33997	0.219	0.276	4.610	0.057	3.246	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4031	F	5.469767	-66.431333	-99.99	-99.99	LMC519.14.4064	-99.99	14.700	15.454	0.754	5.1206185	0.0000131	6000.68821	0.328	0.359	4.872	0.117	3.563	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4032	F	5.470667	-65.413972	-99.99	-99.99	LMC520.05.8810	-99.99	15.311	16.019	0.708	3.0842570	0.0000128	6002.21986	0.450	0.459	4.559	0.240	2.886	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4033	F	5.471003	-67.066222	-99.99	-99.99	LMC518.31.15464	HV971	13.756	14.514	0.758	9.2966948	0.0000596	6002.02817	0.446	0.339	5.447	0.216	3.887	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4034	F1	5.471706	-72.100861	-99.99	-99.99	LMC514.24.13074	-99.99	14.833	15.778	0.945	2.8418234	0.0000370	6002.53167	0.063	0.129	4.294	0.000	-99.99	2.0443165	0.0000103	6001.97859	0.111	0.181	4.834	0.049	3.583	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4035	F	5.471939	-71.930167	-99.99	-99.99	LMC514.32.79	-99.99	15.328	16.084	0.756	3.3324824	0.0000039	6000.32612	0.518	0.456	4.578	0.258	2.912	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4036	1	5.472122	-66.200528	-99.99	-99.99	LMC519.23.21	-99.99	14.983	15.556	0.573	2.2871722	0.0000042	6000.54780	0.249	0.146	4.664	0.018	3.373	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4037	1	5.472394	-64.938556	-99.99	-99.99	LMC520.22.32	-99.99	15.328	15.939	0.611	1.9165044	0.0000058	6001.56803	0.208	0.140	4.776	0.016	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
OGLE-LMC-CEP-4038	F	5.472642	-65.263417	-99.99	-99.99	LMC520.13.32	-99.99	15.435	16.038	0.603	2.4323316	0.0000045	6001.58308	0.681	0.494	4.295	0.276	2.440	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	-99.99	
